location,truth_date,yearweek,value
BE,2023-05-28,2023-W21,394
BE,2023-05-28,2023-W21,394
BE,2023-05-21,2023-W20,549
BE,2023-05-21,2023-W20,549
BE,2023-05-14,2023-W19,655
BE,2023-05-14,2023-W19,655
BE,2023-05-07,2023-W18,830
BE,2023-05-07,2023-W18,830
BE,2023-04-30,2023-W17,960
BE,2023-04-30,2023-W17,960
BE,2023-04-23,2023-W16,1184
BE,2023-04-23,2023-W16,1184
BE,2023-04-16,2023-W15,1349
BE,2023-04-16,2023-W15,1349
BE,2023-04-09,2023-W14,1507
BE,2023-04-09,2023-W14,1507
BE,2023-04-02,2023-W13,1954
BE,2023-04-02,2023-W13,1954
BE,2023-03-26,2023-W12,2237
BE,2023-03-26,2023-W12,2237
BE,2023-03-19,2023-W11,2347
BE,2023-03-19,2023-W11,2347
BE,2023-03-12,2023-W10,1981
BE,2023-03-12,2023-W10,1981
BE,2023-03-05,2023-W09,1735
BE,2023-03-05,2023-W09,1735
BE,2023-02-26,2023-W08,1540
BE,2023-02-26,2023-W08,1540
BE,2023-02-19,2023-W07,1215
BE,2023-02-19,2023-W07,1215
BE,2023-02-12,2023-W06,950
BE,2023-02-12,2023-W06,950
BE,2023-02-05,2023-W05,808
BE,2023-02-05,2023-W05,808
BE,2023-01-29,2023-W04,663
BE,2023-01-29,2023-W04,663
BE,2023-01-22,2023-W03,857
BE,2023-01-22,2023-W03,857
BE,2023-01-15,2023-W02,1086
BE,2023-01-15,2023-W02,1086
BE,2023-01-08,2023-W01,1594
BE,2023-01-08,2023-W01,1594
BE,2023-01-01,2022-W52,799
BE,2023-01-01,2022-W52,799
BE,2022-12-25,2022-W51,932
BE,2022-12-25,2022-W51,932
BE,2022-12-18,2022-W50,890
BE,2022-12-18,2022-W50,890
BE,2022-12-11,2022-W49,666
BE,2022-12-11,2022-W49,666
BE,2022-12-04,2022-W48,533
BE,2022-12-04,2022-W48,533
BE,2022-11-27,2022-W47,416
BE,2022-11-27,2022-W47,416
BE,2022-11-20,2022-W46,330
BE,2022-11-20,2022-W46,330
BE,2022-11-13,2022-W45,363
BE,2022-11-13,2022-W45,363
BE,2022-11-06,2022-W44,344
BE,2022-11-06,2022-W44,344
BE,2022-10-30,2022-W43,512
BE,2022-10-30,2022-W43,512
BE,2022-10-23,2022-W42,747
BE,2022-10-23,2022-W42,747
BE,2022-10-16,2022-W41,742
BE,2022-10-16,2022-W41,742
BE,2022-10-09,2022-W40,772
BE,2022-10-09,2022-W40,772
BE,2022-10-02,2022-W39,651
BE,2022-10-02,2022-W39,651
BE,2022-09-25,2022-W38,487
BE,2022-09-25,2022-W38,487
BE,2022-09-18,2022-W37,382
BE,2022-09-18,2022-W37,382
BE,2022-09-11,2022-W36,394
BE,2022-09-11,2022-W36,394
BE,2022-09-04,2022-W35,414
BE,2022-09-04,2022-W35,414
BE,2022-08-28,2022-W34,462
BE,2022-08-28,2022-W34,462
BE,2022-08-21,2022-W33,556
BE,2022-08-21,2022-W33,556
BE,2022-08-14,2022-W32,660
BE,2022-08-14,2022-W32,660
BE,2022-08-07,2022-W31,796
BE,2022-08-07,2022-W31,796
BE,2022-07-31,2022-W30,933
BE,2022-07-31,2022-W30,933
BE,2022-07-24,2022-W29,1099
BE,2022-07-24,2022-W29,1099
BE,2022-07-17,2022-W28,1172
BE,2022-07-17,2022-W28,1172
BE,2022-07-10,2022-W27,1010
BE,2022-07-10,2022-W27,1010
BE,2022-07-03,2022-W26,838
BE,2022-07-03,2022-W26,838
BE,2022-06-26,2022-W25,700
BE,2022-06-26,2022-W25,700
BE,2022-06-19,2022-W24,512
BE,2022-06-19,2022-W24,512
BE,2022-06-12,2022-W23,415
BE,2022-06-12,2022-W23,415
BE,2022-06-05,2022-W22,362
BE,2022-06-05,2022-W22,362
BE,2022-05-29,2022-W21,446
BE,2022-05-29,2022-W21,446
BE,2022-05-22,2022-W20,568
BE,2022-05-22,2022-W20,568
BE,2022-05-15,2022-W19,734
BE,2022-05-15,2022-W19,734
BE,2022-05-08,2022-W18,899
BE,2022-05-08,2022-W18,899
BE,2022-05-01,2022-W17,988
BE,2022-05-01,2022-W17,988
BE,2022-04-24,2022-W16,1253
BE,2022-04-24,2022-W16,1253
BE,2022-04-17,2022-W15,1528
BE,2022-04-17,2022-W15,1528
BE,2022-04-10,2022-W14,1512
BE,2022-04-10,2022-W14,1512
BE,2022-04-03,2022-W13,1535
BE,2022-04-03,2022-W13,1535
BE,2022-03-27,2022-W12,1418
BE,2022-03-27,2022-W12,1418
BE,2022-03-20,2022-W11,1226
BE,2022-03-20,2022-W11,1226
BE,2022-03-13,2022-W10,1024
BE,2022-03-13,2022-W10,1024
BE,2022-03-06,2022-W09,985
BE,2022-03-06,2022-W09,985
BE,2022-02-27,2022-W08,1051
BE,2022-02-27,2022-W08,1051
BE,2022-02-20,2022-W07,1468
BE,2022-02-20,2022-W07,1468
BE,2022-02-13,2022-W06,1958
BE,2022-02-13,2022-W06,1958
BE,2022-02-06,2022-W05,2444
BE,2022-02-06,2022-W05,2444
BE,2022-01-30,2022-W04,2523
BE,2022-01-30,2022-W04,2523
BE,2022-01-23,2022-W03,2068
BE,2022-01-23,2022-W03,2068
BE,2022-01-16,2022-W02,1400
BE,2022-01-16,2022-W02,1400
BE,2022-01-09,2022-W01,1285
BE,2022-01-09,2022-W01,1285
BE,2022-01-02,2021-W52,1037
BE,2022-01-02,2021-W52,1037
BE,2021-12-26,2021-W51,996
BE,2021-12-26,2021-W51,996
BE,2021-12-19,2021-W50,1375
BE,2021-12-19,2021-W50,1375
BE,2021-12-12,2021-W49,1908
BE,2021-12-12,2021-W49,1908
BE,2021-12-05,2021-W48,2174
BE,2021-12-05,2021-W48,2174
BE,2021-11-28,2021-W47,2197
BE,2021-11-28,2021-W47,2197
BE,2021-11-21,2021-W46,1967
BE,2021-11-21,2021-W46,1967
BE,2021-11-14,2021-W45,1622
BE,2021-11-14,2021-W45,1622
BE,2021-11-07,2021-W44,1242
BE,2021-11-07,2021-W44,1242
BE,2021-10-31,2021-W43,1072
BE,2021-10-31,2021-W43,1072
BE,2021-10-24,2021-W42,774
BE,2021-10-24,2021-W42,774
BE,2021-10-17,2021-W41,485
BE,2021-10-17,2021-W41,485
BE,2021-10-10,2021-W40,391
BE,2021-10-10,2021-W40,391
BE,2021-10-03,2021-W39,426
BE,2021-10-03,2021-W39,426
BE,2021-09-26,2021-W38,355
BE,2021-09-26,2021-W38,355
BE,2021-09-19,2021-W37,430
BE,2021-09-19,2021-W37,430
BE,2021-09-12,2021-W36,426
BE,2021-09-12,2021-W36,426
BE,2021-09-05,2021-W35,483
BE,2021-09-05,2021-W35,483
BE,2021-08-29,2021-W34,421
BE,2021-08-29,2021-W34,421
BE,2021-08-22,2021-W33,412
BE,2021-08-22,2021-W33,412
BE,2021-08-15,2021-W32,384
BE,2021-08-15,2021-W32,384
BE,2021-08-08,2021-W31,303
BE,2021-08-08,2021-W31,303
BE,2021-08-01,2021-W30,251
BE,2021-08-01,2021-W30,251
BE,2021-07-25,2021-W29,201
BE,2021-07-25,2021-W29,201
BE,2021-07-18,2021-W28,169
BE,2021-07-18,2021-W28,169
BE,2021-07-11,2021-W27,118
BE,2021-07-11,2021-W27,118
BE,2021-07-04,2021-W26,109
BE,2021-07-04,2021-W26,109
BE,2021-06-27,2021-W25,161
BE,2021-06-27,2021-W25,161
BE,2021-06-20,2021-W24,235
BE,2021-06-20,2021-W24,235
BE,2021-06-13,2021-W23,345
BE,2021-06-13,2021-W23,345
BE,2021-06-06,2021-W22,500
BE,2021-06-06,2021-W22,500
BE,2021-05-30,2021-W21,611
BE,2021-05-30,2021-W21,611
BE,2021-05-23,2021-W20,830
BE,2021-05-23,2021-W20,830
BE,2021-05-16,2021-W19,967
BE,2021-05-16,2021-W19,967
BE,2021-05-09,2021-W18,1139
BE,2021-05-09,2021-W18,1139
BE,2021-05-02,2021-W17,1350
BE,2021-05-02,2021-W17,1350
BE,2021-04-25,2021-W16,1600
BE,2021-04-25,2021-W16,1600
BE,2021-04-18,2021-W15,1643
BE,2021-04-18,2021-W15,1643
BE,2021-04-11,2021-W14,1780
BE,2021-04-11,2021-W14,1780
BE,2021-04-04,2021-W13,1843
BE,2021-04-04,2021-W13,1843
BE,2021-03-28,2021-W12,1693
BE,2021-03-28,2021-W12,1693
BE,2021-03-21,2021-W11,1383
BE,2021-03-21,2021-W11,1383
BE,2021-03-14,2021-W10,1132
BE,2021-03-14,2021-W10,1132
BE,2021-03-07,2021-W09,1021
BE,2021-03-07,2021-W09,1021
BE,2021-02-28,2021-W08,1049
BE,2021-02-28,2021-W08,1049
BE,2021-02-21,2021-W07,837
BE,2021-02-21,2021-W07,837
BE,2021-02-14,2021-W06,834
BE,2021-02-14,2021-W06,834
BE,2021-02-07,2021-W05,928
BE,2021-02-07,2021-W05,928
BE,2021-01-31,2021-W04,837
BE,2021-01-31,2021-W04,837
BE,2021-01-24,2021-W03,991
BE,2021-01-24,2021-W03,991
BE,2021-01-17,2021-W02,840
BE,2021-01-17,2021-W02,840
BE,2021-01-10,2021-W01,923
BE,2021-01-10,2021-W01,923
BE,2021-01-10,2020-W53,662
BE,2021-01-10,2020-W53,662
BE,2021-01-03,2020-W52,1163
BE,2021-01-03,2020-W52,1163
BE,2020-12-27,2020-W51,1291
BE,2020-12-27,2020-W51,1291
BE,2020-12-20,2020-W50,1310
BE,2020-12-20,2020-W50,1310
BE,2020-12-13,2020-W49,1361
BE,2020-12-13,2020-W49,1361
BE,2020-12-06,2020-W48,1666
BE,2020-12-06,2020-W48,1666
BE,2020-11-29,2020-W47,2185
BE,2020-11-29,2020-W47,2185
BE,2020-11-22,2020-W46,3332
BE,2020-11-22,2020-W46,3332
BE,2020-11-15,2020-W45,4300
BE,2020-11-15,2020-W45,4300
BE,2020-11-08,2020-W44,4732
BE,2020-11-08,2020-W44,4732
BE,2020-11-01,2020-W43,3415
BE,2020-11-01,2020-W43,3415
BE,2020-10-25,2020-W42,1849
BE,2020-10-25,2020-W42,1849
BE,2020-10-18,2020-W41,937
BE,2020-10-18,2020-W41,937
BE,2020-10-11,2020-W40,589
BE,2020-10-11,2020-W40,589
BE,2020-10-04,2020-W39,483
BE,2020-10-04,2020-W39,483
BE,2020-09-27,2020-W38,345
BE,2020-09-27,2020-W38,345
BE,2020-09-20,2020-W37,228
BE,2020-09-20,2020-W37,228
BE,2020-09-13,2020-W36,140
BE,2020-09-13,2020-W36,140
BE,2020-09-06,2020-W35,112
BE,2020-09-06,2020-W35,112
BE,2020-08-30,2020-W34,200
BE,2020-08-30,2020-W34,200
BE,2020-08-23,2020-W33,279
BE,2020-08-23,2020-W33,279
BE,2020-08-16,2020-W32,226
BE,2020-08-16,2020-W32,226
BE,2020-08-09,2020-W31,211
BE,2020-08-09,2020-W31,211
BE,2020-08-02,2020-W30,153
BE,2020-08-02,2020-W30,153
BE,2020-07-26,2020-W29,107
BE,2020-07-26,2020-W29,107
BE,2020-07-19,2020-W28,71
BE,2020-07-19,2020-W28,71
BE,2020-07-12,2020-W27,82
BE,2020-07-12,2020-W27,82
BE,2020-07-05,2020-W26,104
BE,2020-07-05,2020-W26,104
BE,2020-06-28,2020-W25,130
BE,2020-06-28,2020-W25,130
BE,2020-06-21,2020-W24,147
BE,2020-06-21,2020-W24,147
BE,2020-06-14,2020-W23,198
BE,2020-06-14,2020-W23,198
BE,2020-06-07,2020-W22,255
BE,2020-06-07,2020-W22,255
BE,2020-05-31,2020-W21,375
BE,2020-05-31,2020-W21,375
BE,2020-05-24,2020-W20,443
BE,2020-05-24,2020-W20,443
BE,2020-05-17,2020-W19,664
BE,2020-05-17,2020-W19,664
BE,2020-05-10,2020-W18,910
BE,2020-05-10,2020-W18,910
BE,2020-05-03,2020-W17,1420
BE,2020-05-03,2020-W17,1420
BE,2020-04-26,2020-W16,1925
BE,2020-04-26,2020-W16,1925
BE,2020-04-19,2020-W15,2830
BE,2020-04-19,2020-W15,2830
BE,2020-04-12,2020-W14,3571
BE,2020-04-12,2020-W14,3571
BE,2020-04-05,2020-W13,3499
BE,2020-04-05,2020-W13,3499
BE,2020-03-29,2020-W12,1499
BE,2020-03-29,2020-W12,1499
BE,2020-03-22,2020-W11,1524
BE,2020-03-22,2020-W11,1524
BG,2021-12-26,2021-W51,1
BG,2021-12-26,2021-W51,1
BG,2021-12-19,2021-W50,1
BG,2021-12-19,2021-W50,1
BG,2021-12-19,2021-W50,2
BG,2020-03-22,2020-W11,2
BG,2020-03-22,2020-W11,2
BG,2020-03-15,2020-W10,1
BG,2020-03-15,2020-W10,1
BG,2020-03-15,2020-W10,2
CY,2024-10-06,2024-W40,1
CY,2024-10-06,2024-W40,1
CY,2024-10-06,2024-W40,2
CY,2024-09-29,2024-W39,1
CY,2024-09-29,2024-W39,7
CY,2024-09-29,2024-W39,16
CY,2024-09-29,2024-W39,24
CY,2024-09-22,2024-W38,5
CY,2024-09-22,2024-W38,11
CY,2024-09-22,2024-W38,16
CY,2024-09-15,2024-W37,3
CY,2024-09-15,2024-W37,2
CY,2024-09-15,2024-W37,17
CY,2024-09-15,2024-W37,22
CY,2024-09-08,2024-W36,6
CY,2024-09-08,2024-W36,4
CY,2024-09-08,2024-W36,19
CY,2024-09-08,2024-W36,29
CY,2024-09-01,2024-W35,8
CY,2024-09-01,2024-W35,8
CY,2024-09-01,2024-W35,18
CY,2024-09-01,2024-W35,34
CY,2024-08-25,2024-W34,3
CY,2024-08-25,2024-W34,5
CY,2024-08-25,2024-W34,1
CY,2024-08-25,2024-W34,24
CY,2024-08-25,2024-W34,33
CY,2024-08-18,2024-W33,2
CY,2024-08-18,2024-W33,11
CY,2024-08-18,2024-W33,1
CY,2024-08-18,2024-W33,37
CY,2024-08-18,2024-W33,51
CY,2024-08-11,2024-W32,4
CY,2024-08-11,2024-W32,5
CY,2024-08-11,2024-W32,45
CY,2024-08-11,2024-W32,54
CY,2024-08-04,2024-W31,6
CY,2024-08-04,2024-W31,11
CY,2024-08-04,2024-W31,1
CY,2024-08-04,2024-W31,31
CY,2024-08-04,2024-W31,49
CY,2024-07-28,2024-W30,8
CY,2024-07-28,2024-W30,14
CY,2024-07-28,2024-W30,4
CY,2024-07-28,2024-W30,45
CY,2024-07-28,2024-W30,71
CY,2024-07-21,2024-W29,8
CY,2024-07-21,2024-W29,11
CY,2024-07-21,2024-W29,1
CY,2024-07-21,2024-W29,44
CY,2024-07-21,2024-W29,64
CY,2024-07-14,2024-W28,13
CY,2024-07-14,2024-W28,10
CY,2024-07-14,2024-W28,56
CY,2024-07-14,2024-W28,79
CY,2024-07-07,2024-W27,3
CY,2024-07-07,2024-W27,10
CY,2024-07-07,2024-W27,54
CY,2024-07-07,2024-W27,67
CY,2024-06-30,2024-W26,6
CY,2024-06-30,2024-W26,9
CY,2024-06-30,2024-W26,1
CY,2024-06-30,2024-W26,36
CY,2024-06-30,2024-W26,52
CY,2024-06-23,2024-W25,3
CY,2024-06-23,2024-W25,7
CY,2024-06-23,2024-W25,3
CY,2024-06-23,2024-W25,21
CY,2024-06-23,2024-W25,34
CY,2024-06-16,2024-W24,4
CY,2024-06-16,2024-W24,17
CY,2024-06-16,2024-W24,21
CY,2024-06-09,2024-W23,2
CY,2024-06-09,2024-W23,1
CY,2024-06-09,2024-W23,13
CY,2024-06-09,2024-W23,16
CY,2024-06-02,2024-W22,1
CY,2024-06-02,2024-W22,7
CY,2024-06-02,2024-W22,8
CY,2024-05-26,2024-W21,1
CY,2024-05-26,2024-W21,1
CY,2024-05-26,2024-W21,2
CY,2024-05-19,2024-W20,1
CY,2024-05-19,2024-W20,3
CY,2024-05-19,2024-W20,4
CY,2024-05-12,2024-W19,1
CY,2024-05-12,2024-W19,2
CY,2024-05-12,2024-W19,3
CY,2024-05-12,2024-W19,6
CY,2024-05-05,2024-W18,2
CY,2024-05-05,2024-W18,5
CY,2024-05-05,2024-W18,7
CY,2024-04-28,2024-W17,1
CY,2024-04-28,2024-W17,1
CY,2024-04-28,2024-W17,1
CY,2024-04-28,2024-W17,3
CY,2024-04-21,2024-W16,1
CY,2024-04-21,2024-W16,1
CY,2024-04-21,2024-W16,2
CY,2024-04-14,2024-W15,1
CY,2024-04-14,2024-W15,3
CY,2024-04-14,2024-W15,4
CY,2024-04-07,2024-W14,2
CY,2024-04-07,2024-W14,1
CY,2024-04-07,2024-W14,3
CY,2024-04-07,2024-W14,6
CY,2024-03-31,2024-W13,3
CY,2024-03-31,2024-W13,1
CY,2024-03-31,2024-W13,7
CY,2024-03-31,2024-W13,11
CY,2024-03-24,2024-W12,1
CY,2024-03-24,2024-W12,1
CY,2024-03-24,2024-W12,5
CY,2024-03-24,2024-W12,7
CY,2024-03-17,2024-W11,1
CY,2024-03-17,2024-W11,7
CY,2024-03-17,2024-W11,8
CY,2024-03-10,2024-W10,1
CY,2024-03-10,2024-W10,1
CY,2024-03-10,2024-W10,4
CY,2024-03-10,2024-W10,6
CY,2024-03-03,2024-W09,1
CY,2024-03-03,2024-W09,2
CY,2024-03-03,2024-W09,1
CY,2024-03-03,2024-W09,12
CY,2024-03-03,2024-W09,16
CY,2024-02-25,2024-W08,1
CY,2024-02-25,2024-W08,1
CY,2024-02-25,2024-W08,1
CY,2024-02-25,2024-W08,9
CY,2024-02-25,2024-W08,13
CY,2024-02-25,2024-W08,1
CY,2024-02-18,2024-W07,5
CY,2024-02-18,2024-W07,1
CY,2024-02-18,2024-W07,9
CY,2024-02-18,2024-W07,15
CY,2024-02-11,2024-W06,5
CY,2024-02-11,2024-W06,5
CY,2024-02-11,2024-W06,15
CY,2024-02-11,2024-W06,25
CY,2024-02-04,2024-W05,5
CY,2024-02-04,2024-W05,16
CY,2024-02-04,2024-W05,21
CY,2024-01-28,2024-W04,10
CY,2024-01-28,2024-W04,6
CY,2024-01-28,2024-W04,30
CY,2024-01-28,2024-W04,46
CY,2024-01-21,2024-W03,6
CY,2024-01-21,2024-W03,6
CY,2024-01-21,2024-W03,2
CY,2024-01-21,2024-W03,40
CY,2024-01-21,2024-W03,54
CY,2024-01-14,2024-W02,14
CY,2024-01-14,2024-W02,13
CY,2024-01-14,2024-W02,81
CY,2024-01-14,2024-W02,108
CY,2024-01-07,2024-W01,11
CY,2024-01-07,2024-W01,18
CY,2024-01-07,2024-W01,2
CY,2024-01-07,2024-W01,77
CY,2024-01-07,2024-W01,108
CY,2023-12-31,2023-W52,12
CY,2023-12-31,2023-W52,20
CY,2023-12-31,2023-W52,73
CY,2023-12-31,2023-W52,105
CY,2023-12-24,2023-W51,8
CY,2023-12-24,2023-W51,23
CY,2023-12-24,2023-W51,41
CY,2023-12-24,2023-W51,72
CY,2023-12-17,2023-W50,2
CY,2023-12-17,2023-W50,9
CY,2023-12-17,2023-W50,48
CY,2023-12-17,2023-W50,59
CY,2023-12-10,2023-W49,2
CY,2023-12-10,2023-W49,9
CY,2023-12-10,2023-W49,43
CY,2023-12-10,2023-W49,54
CY,2023-12-03,2023-W48,2
CY,2023-12-03,2023-W48,1
CY,2023-12-03,2023-W48,1
CY,2023-12-03,2023-W48,7
CY,2023-12-03,2023-W48,11
CY,2023-11-19,2023-W46,1
CY,2023-11-19,2023-W46,2
CY,2023-11-19,2023-W46,3
CY,2023-11-12,2023-W45,2
CY,2023-11-12,2023-W45,5
CY,2023-11-12,2023-W45,17
CY,2023-11-12,2023-W45,24
CY,2023-11-05,2023-W44,2
CY,2023-11-05,2023-W44,4
CY,2023-11-05,2023-W44,18
CY,2023-11-05,2023-W44,24
CY,2023-10-29,2023-W43,3
CY,2023-10-29,2023-W43,9
CY,2023-10-29,2023-W43,1
CY,2023-10-29,2023-W43,27
CY,2023-10-29,2023-W43,40
CY,2023-10-22,2023-W42,5
CY,2023-10-22,2023-W42,23
CY,2023-10-22,2023-W42,28
CY,2023-10-15,2023-W41,5
CY,2023-10-15,2023-W41,8
CY,2023-10-15,2023-W41,2
CY,2023-10-15,2023-W41,36
CY,2023-10-15,2023-W41,51
CY,2023-10-08,2023-W40,8
CY,2023-10-08,2023-W40,8
CY,2023-10-08,2023-W40,31
CY,2023-10-08,2023-W40,47
CY,2023-10-01,2023-W39,4
CY,2023-10-01,2023-W39,8
CY,2023-10-01,2023-W39,42
CY,2023-10-01,2023-W39,54
CY,2023-09-24,2023-W38,8
CY,2023-09-24,2023-W38,6
CY,2023-09-24,2023-W38,31
CY,2023-09-24,2023-W38,45
CY,2023-09-17,2023-W37,7
CY,2023-09-17,2023-W37,6
CY,2023-09-17,2023-W37,1
CY,2023-09-17,2023-W37,23
CY,2023-09-17,2023-W37,37
CY,2023-09-10,2023-W36,4
CY,2023-09-10,2023-W36,10
CY,2023-09-10,2023-W36,17
CY,2023-09-10,2023-W36,31
CY,2023-09-03,2023-W35,9
CY,2023-09-03,2023-W35,5
CY,2023-09-03,2023-W35,22
CY,2023-09-03,2023-W35,36
CY,2023-08-27,2023-W34,10
CY,2023-08-27,2023-W34,8
CY,2023-08-27,2023-W34,3
CY,2023-08-27,2023-W34,26
CY,2023-08-27,2023-W34,47
CY,2023-08-20,2023-W33,16
CY,2023-08-20,2023-W33,8
CY,2023-08-20,2023-W33,35
CY,2023-08-20,2023-W33,59
CY,2023-08-13,2023-W32,3
CY,2023-08-13,2023-W32,7
CY,2023-08-13,2023-W32,1
CY,2023-08-13,2023-W32,19
CY,2023-08-13,2023-W32,30
CY,2023-08-06,2023-W31,9
CY,2023-08-06,2023-W31,4
CY,2023-08-06,2023-W31,17
CY,2023-08-06,2023-W31,30
CY,2023-07-30,2023-W30,2
CY,2023-07-30,2023-W30,4
CY,2023-07-30,2023-W30,1
CY,2023-07-30,2023-W30,11
CY,2023-07-30,2023-W30,18
CY,2023-07-23,2023-W29,10
CY,2023-07-23,2023-W29,4
CY,2023-07-23,2023-W29,1
CY,2023-07-23,2023-W29,14
CY,2023-07-23,2023-W29,30
CY,2023-07-23,2023-W29,1
CY,2023-07-16,2023-W28,3
CY,2023-07-16,2023-W28,3
CY,2023-07-16,2023-W28,8
CY,2023-07-16,2023-W28,15
CY,2023-07-16,2023-W28,1
CY,2023-07-09,2023-W27,2
CY,2023-07-09,2023-W27,1
CY,2023-07-09,2023-W27,6
CY,2023-07-09,2023-W27,9
CY,2023-07-02,2023-W26,1
CY,2023-07-02,2023-W26,3
CY,2023-07-02,2023-W26,4
CY,2023-06-25,2023-W25,1
CY,2023-06-25,2023-W25,2
CY,2023-06-25,2023-W25,1
CY,2023-06-25,2023-W25,5
CY,2023-06-25,2023-W25,9
CY,2023-06-18,2023-W24,2
CY,2023-06-18,2023-W24,5
CY,2023-06-18,2023-W24,8
CY,2023-06-18,2023-W24,16
CY,2023-06-18,2023-W24,1
CY,2023-06-11,2023-W23,2
CY,2023-06-11,2023-W23,4
CY,2023-06-11,2023-W23,12
CY,2023-06-11,2023-W23,18
CY,2023-06-04,2023-W22,4
CY,2023-06-04,2023-W22,6
CY,2023-06-04,2023-W22,25
CY,2023-06-04,2023-W22,35
CY,2023-05-28,2023-W21,2
CY,2023-05-28,2023-W21,8
CY,2023-05-28,2023-W21,1
CY,2023-05-28,2023-W21,17
CY,2023-05-28,2023-W21,28
CY,2023-05-21,2023-W20,5
CY,2023-05-21,2023-W20,8
CY,2023-05-21,2023-W20,2
CY,2023-05-21,2023-W20,33
CY,2023-05-21,2023-W20,48
CY,2023-05-14,2023-W19,7
CY,2023-05-14,2023-W19,9
CY,2023-05-14,2023-W19,30
CY,2023-05-14,2023-W19,47
CY,2023-05-14,2023-W19,1
CY,2023-05-07,2023-W18,5
CY,2023-05-07,2023-W18,6
CY,2023-05-07,2023-W18,19
CY,2023-05-07,2023-W18,30
CY,2023-04-23,2023-W16,2
CY,2023-04-23,2023-W16,6
CY,2023-04-23,2023-W16,26
CY,2023-04-23,2023-W16,34
CY,2023-04-16,2023-W15,4
CY,2023-04-16,2023-W15,3
CY,2023-04-16,2023-W15,1
CY,2023-04-16,2023-W15,23
CY,2023-04-16,2023-W15,31
CY,2023-04-09,2023-W14,3
CY,2023-04-09,2023-W14,6
CY,2023-04-09,2023-W14,32
CY,2023-04-09,2023-W14,41
CY,2023-04-02,2023-W13,4
CY,2023-04-02,2023-W13,21
CY,2023-04-02,2023-W13,25
CY,2023-03-26,2023-W12,1
CY,2023-03-26,2023-W12,4
CY,2023-03-26,2023-W12,25
CY,2023-03-26,2023-W12,30
CY,2023-03-19,2023-W11,1
CY,2023-03-19,2023-W11,6
CY,2023-03-19,2023-W11,24
CY,2023-03-19,2023-W11,31
CY,2023-03-12,2023-W10,3
CY,2023-03-12,2023-W10,5
CY,2023-03-12,2023-W10,25
CY,2023-03-12,2023-W10,33
CY,2023-03-05,2023-W09,2
CY,2023-03-05,2023-W09,9
CY,2023-03-05,2023-W09,25
CY,2023-03-05,2023-W09,36
CY,2023-02-26,2023-W08,3
CY,2023-02-26,2023-W08,9
CY,2023-02-26,2023-W08,28
CY,2023-02-26,2023-W08,40
CY,2023-02-19,2023-W07,7
CY,2023-02-19,2023-W07,26
CY,2023-02-19,2023-W07,33
CY,2023-02-12,2023-W06,1
CY,2023-02-12,2023-W06,7
CY,2023-02-12,2023-W06,20
CY,2023-02-12,2023-W06,28
CY,2023-02-05,2023-W05,3
CY,2023-02-05,2023-W05,4
CY,2023-02-05,2023-W05,1
CY,2023-02-05,2023-W05,15
CY,2023-02-05,2023-W05,23
CY,2023-01-29,2023-W04,5
CY,2023-01-29,2023-W04,17
CY,2023-01-29,2023-W04,22
CY,2023-01-22,2023-W03,3
CY,2023-01-22,2023-W03,8
CY,2023-01-22,2023-W03,1
CY,2023-01-22,2023-W03,36
CY,2023-01-22,2023-W03,48
CY,2023-01-15,2023-W02,11
CY,2023-01-15,2023-W02,17
CY,2023-01-15,2023-W02,55
CY,2023-01-15,2023-W02,84
CY,2023-01-15,2023-W02,1
CY,2023-01-08,2023-W01,2
CY,2023-01-08,2023-W01,11
CY,2023-01-08,2023-W01,1
CY,2023-01-08,2023-W01,56
CY,2023-01-08,2023-W01,70
CY,2023-01-01,2022-W52,5
CY,2023-01-01,2022-W52,12
CY,2023-01-01,2022-W52,46
CY,2023-01-01,2022-W52,63
CY,2022-12-25,2022-W51,3
CY,2022-12-25,2022-W51,17
CY,2022-12-25,2022-W51,43
CY,2022-12-25,2022-W51,63
CY,2022-12-18,2022-W50,5
CY,2022-12-18,2022-W50,11
CY,2022-12-18,2022-W50,2
CY,2022-12-18,2022-W50,43
CY,2022-12-18,2022-W50,61
CY,2022-12-11,2022-W49,5
CY,2022-12-11,2022-W49,11
CY,2022-12-11,2022-W49,2
CY,2022-12-11,2022-W49,51
CY,2022-12-11,2022-W49,69
CY,2022-12-04,2022-W48,3
CY,2022-12-04,2022-W48,14
CY,2022-12-04,2022-W48,1
CY,2022-12-04,2022-W48,54
CY,2022-12-04,2022-W48,72
CY,2022-11-27,2022-W47,3
CY,2022-11-27,2022-W47,9
CY,2022-11-27,2022-W47,51
CY,2022-11-27,2022-W47,63
CY,2022-11-20,2022-W46,3
CY,2022-11-20,2022-W46,17
CY,2022-11-20,2022-W46,50
CY,2022-11-20,2022-W46,70
CY,2022-11-13,2022-W45,3
CY,2022-11-13,2022-W45,8
CY,2022-11-13,2022-W45,41
CY,2022-11-13,2022-W45,52
CY,2022-11-06,2022-W44,5
CY,2022-11-06,2022-W44,14
CY,2022-11-06,2022-W44,49
CY,2022-11-06,2022-W44,68
CY,2022-10-30,2022-W43,10
CY,2022-10-30,2022-W43,8
CY,2022-10-30,2022-W43,41
CY,2022-10-30,2022-W43,59
CY,2022-10-23,2022-W42,3
CY,2022-10-23,2022-W42,13
CY,2022-10-23,2022-W42,30
CY,2022-10-23,2022-W42,46
CY,2022-10-16,2022-W41,6
